"main.id","hpq_aquani.id","aquani_line","aquanitype","aquanitype_o","aquani_vol"
"218201","0","5","6","lapu2","2"
"218202","0","6","6","bisugo","6"
"218203","0","13","6","bisugo","5"
"218204","0","6","6","isdang bato","5"
"218206","0","5","6","lapu2","5"
"218207","0","7","6","lapu2","3"
"218208","0","4","6","lapu2","2"
"218210","0","6","6","lapu2","3"
"218211","0","8","6","lapu2","6"
"218213","0","7","6","alumahan","5"
"218215","0","7","6","lapu2","3"
"218219","0","6","6","lapu2","5"
"218220","0","5","6","lapu2","3"
"218221","0","5","6","lapu2","3"
"218222","0","4","6","lapu2","1"
"218224","0","5","6","lapu2","5"
"218230","0","7","6","lapu2","6"
"218235","0","4","6","lapu2","3"
"218244","0","9","6","lapu2","3"
"218246","0","5","6","lapu2","3"
"218249","0","8","6","Lapu","5"
"218250","0","7","6","lapu2","5"
"218251","0","9","6","lapu2","3"
"218252","0","4","6","lapu2","5"
"218254","0","7","6","lapu2","2"
"218255","0","7","6","lapu2","3"
"218257","0","5","6","lapu2","3"
"218258","0","4","6","lapu2","2"
"218259","0","7","6","Lapu","10"
"218260","0","6","6","lapu2","5"
"218262","0","4","6","lapu2","5"
"218264","0","8","6","lapu2","2"
"218265","0","5","6","Lapu","20"
"218266","0","6","6","isdang bato, lapu2","3"
"218268","0","6","6","lapu2","3"
"218270","0","5","6","lapu2","2"
"218273","0","7","6","lapu2","2"
"218274","0","4","6","lapu2","3"
"218276","0","5","6","bisugo","4"
"218277","0","8","6","isdang bato","4"
"218279","0","6","6","lapu2","1"
"218280","0","5","6","lapu2","2"
"218281","0","6","6","lapu2","1"
"218282","0","6","6","isdang bato","5"
"218283","0","5","6","lapu2","2"
"218284","0","24","6","Lapu","50"
"218285","0","7","6","lapu2","3"
"218287","0","9","6","lapu2","3"
"218289","0","9","6","bisugo","5"
"218292","0","6","6","isdang bato","3"
"218293","0","6","6","Lapu","20"
"218300","0","10","6","lapu2","2"
"218301","0","7","6","Lapu","30"
"218303","0","8","6","isdang bato","5"
"218305","0","8","6","lapu2","3"
"218307","0","4","6","lapu2","4"
"218308","0","6","6","Lapu","20"
"218310","0","9","6","lapu2","15"
"218311","0","10","6","Lapu","5"
"218313","0","18","6","Lapu","5"
"218314","0","5","6","Lapu","5"
"218315","0","6","6","bisugo","5"
"218316","0","6","6","Bisugo","10"
"218316","1","7","6","Lapu","10"
"218322","0","8","6","lapu2","2"
"218325","0","8","6","lapu2","3"
"218326","0","6","6","Lapu","10"
"218327","0","8","6","lapu2","7"
"218328","0","7","6","lapu2","2"
"218329","0","5","6","lapu2","2"
"218330","0","8","6","Lapu","5"
"218331","0","6","6","lapu2","3"
"218332","0","7","6","lapu2","5"
"218336","0","11","6","lapu2","1"
"218337","0","8","6","lapu2","5"
"218339","0","7","6","lapu2","2"
"218342","0","9","6","lapu2","2"
"218344","0","10","6","Bisugo","5"
"218345","0","9","6","alumahan","7"
"218346","0","5","6","lapu2","3"
"218348","0","4","6","lapu2","2"
"218350","0","4","6","lapu2","2"
"218352","0","7","6","alimasag","3"
"218353","0","6","6","lapu2","2"
"218355","0","7","6","lapu2","3"
"218356","0","8","6","sari sari","5"
"218357","0","22","6","Lapu","5"
"218358","0","9","6","lapu2","2"
"218361","0","4","6","sari sari","5"
"218362","0","29","6","Lapu","5"
"218365","0","4","6","lapu2","3"
"218366","0","6","6","Lapu","10"
"218368","0","10","6","Lapu","20"
"218369","0","7","6","sari sari","40"
"218370","0","4","6","bisugo","2"
"218371","0","12","6","Lapu","10"
"218373","0","4","6","bisugo","3"
"218374","0","8","6","Lapu","5"
"218375","0","5","6","lapu2","5"
"218376","0","14","6","Lapu","10"
"218377","0","4","6","lapu2","5"
"218388","0","6","6","Lapu","10"
"218389","0","10","6","Bisugo","5"
"218395","0","10","6","Lapu","3"
"218399","0","8","6","Lapu","5"
"218408","0","4","6","Bisugo","7"
"218410","0","8","6","Lapu","5"
"218411","0","10","6","Lapu","5"
"218413","0","3","6","Lapu","5"
"218414","0","4","6","Bisugo","3"
"218415","0","12","6","Lapu","5"
"218416","0","8","6","Lapu","5"
"218417","0","8","6","Lapu","5"
"218418","0","10","6","Bisugo","4"
"218419","0","8","6","Lapu","5"
"218420","0","9","6","Lapu","5"
"218422","0","9","6","Lapu","5"
"218423","0","18","6","Lapu","4"
"218425","0","5","6","Pugita","10"
"218432","0","36","6","Bisugo","5"
"218433","0","6","6","Bisugo","5"
"218437","0","22","6","Lapu","5"
"218439","0","34","6","Bisugo","5"
"218440","0","14","6","Bisugo","4"
"218441","0","12","6","Bisugo","4"
"218444","0","18","6","Bisugo","6"
"218447","0","10","6","Bisugo","5"
"218448","0","10","6","Bisugo","5"
"218449","0","7","6","Bisugo","4"
"218450","0","16","6","Bisugo","4"
"218451","0","20","6","Bisugo","4"
"232605","0","11","6","Bisugo","480"
"232606","0","6","6","Bisugo","480"
"232613","0","7","6","Bisugo","480"
"232616","0","12","6","Lapu","480"
"232627","0","7","6","Bisugo","480"
"232628","0","7","6","Bisugo","500"
"232698","0","1409566270360","6","Lapu","600"
"232801","0","10","6","Bisugo","480"
"290211","0","4","6","kanuping","1000"
"290237","0","12","6","crab","200"
"290253","0","6","6","Danggit","500"
"63758","0","12","6","Bisugo","10"
"63758","1","13","6","Mamsa","20"
"63758","2","14","6","Binundakan","24"
"290290","0","38","6","Olpot","336"
"290290","1","39","6","Lapu","336"
"290290","2","40","6","Bisugo","1050"
"290291","0","9","6","Pugita","240"
"290292","0","5","6","Pugita","2016"
"80353","0","6","6","Alimasag","90"
"80394","0","8","6","Alumahan","1200"
"80394","1","9","6","Tulingan","1200"
"80394","2","10","6","Sapsap","1200"
"80394","3","11","6","Kalapato","84"
"80394","4","12","6","Pak an","1200"
"80407","0","6","6","Bisugo","32"
"80407","1","7","6","Anuping","32"
"80407","2","8","6","Dugso","32"
"80447","0","8","6","Bisugo","168"
"80447","1","9","6","Bilasan","164"
"80447","2","10","6","Okag","280"
"80448","0","5","6","Bisugo","140"
"80448","1","6","6","Molmol","560"
"80448","2","7","6","palata","280"
"80449","0","6","6","Bisugo","1008"
"80449","1","7","6","Baora","672"
"290304","0","7","6","Bisugo","60"
"290304","1","8","6","Torcillo","24"
"290369","0","5","6","Alimasag","150"
"290369","1","6","6","Samaran","200"
"290390","0","8","6","Crab","120"
"290400","0","5","6","Samaral","120"
"290400","1","6","6","Banak","120"
"290400","2","7","6","Danguit","120"
"290404","0","5","6","Crab","240"
"290407","0","15","6","Crab","780"
"290408","0","14","6","Anuping","240"
"290409","0","7","6","Crab","1400"
"290411","0","10","6","Crab","720"
"290418","0","5","6","Crab","672"
"290428","0","26","6","Alimasag","60"
"290428","1","27","6","Sapsap","50"
"290428","2","28","6","Matambaka","30"
"290495","0","8","6","Banak","180"
"290495","1","9","6","Baritos","240"
"290499","0","6","6","Pusit","20"
"290499","1","7","6","Baritos","30"
"290499","2","8","6","Shells ","1"
"290504","0","23","6","Danguit","90"
"290504","1","24","6","Kanuping","60"
"290506","0","10","6","Baritos","40"
"290506","1","11","6","Balo","20"
"290515","0","8","6","Bisugo","75"
"290515","1","9","6","Torcillo","50"
"290515","2","10","6","Sapsap","250"
"290519","0","6","6","Alumahan","150"
"290519","1","7","6","Bisugo","25"
"290519","2","8","6","Sapsap","250"
"290527","0","10","6","Bararaoan","100"
"290527","1","11","6","Anuping","75"
"290545","0","16","6","Anuping","100"
"290545","1","17","6","Danguit","100"
"290545","2","18","6","Alimango","5"
"290548","0","12","6","Lapad","600"
"290548","1","13","6","Torcillo","240"
"290548","2","14","6","Alumahan","240"
"290555","0","15","6","Lapad","2500"
"290555","1","16","6","Tulingan","1800"
"290557","0","8","6","Samaral","60"
"290557","1","9","6","Busalog","60"
"290557","2","10","6","Kanuping","60"
"290816","0","10","6","Lapad","1000"
"290818","0","14","6","Kanuping","1000"
"291000","0","10","6","Solid","500"
"291014","0","12","6","Lumahan","1000"
"291017","0","8","6","Baritos","700"
"291030","0","6","6","Baritos","1000"
"291037","0","10","6","Lapad","1000"
"320406","0","22","6","dalagang bukid","100"
"320406","1","23","6","bisugo","100"
"348591","0","54","6","octupos","1440"
"348605","0","16","6","lapo","60"
"348610","0","6","6","lapu","60"
"348629","0","10","6","lapu","80"
"348636","0","14","6","lapu","60"
"348637","0","12","6","lapu","70"
"348644","0","10","6","lapu","100"
"348647","0","23","6","octopos","120"
"348648","0","9","6","octupos","2466"
"348651","0","19","6","lapu","150"
"348651","1","20","6","octopus","350"
"348654","0","19","6","lapu","700"
"348678","0","13","6","lapu","500"
"348719","0","12","6","lapu","10"
"348721","0","47","6","octupos","400"
"348721","1","48","6","bisugo","1800"
"348721","2","49","6","stone fish","2500"
"348722","0","31","6","tulingan","1500"
"348722","1","32","6","octopus","1000"
"348722","2","33","6","bisugo","2000"
"348729","0","17","6","lapu","200"
"348729","1","18","6","seaweeds","1000"
"348732","0","17","6","octupos","1500"
"348732","1","18","6","bisugo","2500"
"348733","0","13","6","seaweeds","1000"
"348733","1","14","6","bisugo","500"
"348734","0","15","6","octupos","1500"
"348735","0","7","6","bisugo","1500"
"348735","1","8","6","seaweeds","1000"
"348736","0","11","6","squid","300"
"348736","1","12","6","tulingan","1000"
"348736","2","13","6","bisugo","1500"
"348737","0","12","6","octupos","1500"
"348740","0","9","6","lapu","1500"
"348742","0","19","6","bisugo","1500"
"348742","1","20","6","octupos","2000"
"348745","0","21","6","bisugo","1500"
"348748","0","31","6","octupos","1000"
"348748","1","32","6","bisugo","1500"
"348753","0","13","6","matambaka","3500"
"348753","1","14","6","seaweeds","4000"
"348755","0","9","6","seaweeds","2500"
"348755","1","10","6","bisugo","1500"
"348756","0","41","6","octopos","7500"
"348756","1","42","6","bisugo","3000"
"348756","2","43","6","tulingan","5000"
"348757","0","18","6","octupos","1500"
"348757","1","19","6","bisugo","2000"
"348757","2","20","6","seaweds","2000"
"348759","0","9","6","octupos","3000"
"348760","0","27","6","octupos","1500"
"348762","0","13","6","lapu","1000"
"348762","1","14","6","octopos","3000"
"348765","0","15","6","seaweeds","3000"
"348765","1","16","6","lapu","500"
"348765","2","17","6","galongong","1500"
"348767","0","15","6","octopos","3500"
"348772","0","13","6","galongong","3000"
"348779","0","9","6","lapu","3000"
"348790","0","9","6","octopos","3000"
"348790","1","10","6","bisugo","2500"
"348791","0","13","6","lapu","1500"
"348791","1","14","6","octopos","3500"
"348791","2","15","6","tulingan","3500"
"348793","0","7","6","octupos","2000"
"348793","1","8","6","tulingan","2500"
"348793","2","9","6","bisugo","2500"
"348795","0","16","6","octupos","2000"
"348797","0","9","6","bisugo","1500"
"348798","0","16","6","bisugo","1500"
"348800","0","16","6","tulingan","2500"
"348803","0","13","6","seaweeds","3000"
"348803","1","14","6","bisugo","2500"
"348804","0","9","6","lapu","500"
"348804","1","10","6","octupos","2000"
"348805","0","7","6","lapu","2000"
"348806","0","5","6","lapu","1000"
"348806","1","6","6","octupos","2500"
"348807","0","9","6","seaweeds","2000"
"348807","1","10","6","lapu","1000"
"348809","0","11","6","seaweeds","800"
"348809","1","12","6","octupos","1000"
"348810","0","11","6","banak","750"
"348812","0","5","6","octupos","1500"
"348814","0","10","6","bisugo","672"
"348814","1","11","6","tulingan","675"
"348814","2","12","6","tauban","336"
"348815","0","18","6","octupos","772"
"348815","1","19","6","lapu","60"
"348815","2","20","6","tauban","386"
"348816","0","8","6","galongong","1500"
"348822","0","31","6","lapu","1000"
"348822","1","32","6","octupos","1500"
"348822","2","33","6","tulingan","2000"
"348827","0","9","6","lapu","500"
"348827","1","10","6","octupos","1400"
"348829","0","16","6","lapu","1500"
"348829","1","17","6","octupos","2000"
"348832","0","13","6","lapu","1500"
"348832","1","14","6","banak","1000"
"348832","2","15","6","baritos","500"
"348832","3","16","6","samaral","500"
"348832","4","17","6","tursillo","1000"
"348838","0","11","6","octupos","2000"
"348840","0","13","6","lapu","1500"
"348840","1","14","6","octupos","2000"
"348844","0","17","6","lapu","2000"
"348847","0","8","6","seaweeds","1290"
"348847","1","9","6","bisugo","1300"
"348847","2","10","6","octupos","360"
"348850","0","14","6","tauban","576"
"348850","1","15","6","octupos","1152"
"348852","0","6","6","lapu","1000"
"348852","1","7","6","tulingan","420"
"348853","0","17","6","octupos","1728"
"348855","0","24","6","seaweeds","2500"
"348855","1","25","6","octupos","654"
"348855","2","26","6","lapu","360"
"348857","0","14","6","seaweeds","2232"
"348857","1","15","6","bisugo","360"
"348860","0","13","6","lapu","2000"
"348861","0","15","6","lapu","1000"
"348861","1","16","6","tulingan","2500"
"348862","0","10","6","seaweeds","2000"
"348862","1","11","6","lapu","1500"
"348863","0","10","6","seaweeds","2500"
"348865","0","13","6","seaweeds","2000"
"348865","1","14","6","lapu","500"
"348875","0","11","6","lapu","1000"
"348875","1","12","6","octupos","2500"
"348881","0","11","6","seaweeds","2016"
"348881","1","12","6","bisugo","360"
"348887","0","24","6","lapu","2000"
"348887","1","25","6","seaweeds","1500"
"348902","0","8","6","octupos","1260"
"348902","1","9","6","tulingan","1260"
"348912","0","22","6","octupos","1645"
"348912","1","23","6","lapu","850"
"348916","0","12","6","tulingan","1500"
"348916","1","13","6","seaweeds","2500"
"348918","0","14","6","seaweeds","1500"
"348918","1","15","6","octupos","450"
"348918","2","16","6","tauban","500"
"348919","0","16","6","octupos","1008"
"348919","1","17","6","samaral","1020"
"348921","0","15","6","seaweeds","1500"
"348921","1","16","6","octupos","1055"
"348924","0","19","6","seaweed","2000"
"348924","1","20","6","octupos","2500"
"348926","0","42","6","galongong","8640"
"348926","1","43","6","turay","2000"
"348928","0","10","6","seaweeds","1500"
"348928","1","11","6","bisugo","1440"
"348931","0","23","6","seaweds","8000"
"348931","1","24","6","octupos","3000"
"348933","0","14","6","seaweeds","3000"
"348933","1","15","6","galongong","2000"
"348936","0","14","6","galongong","3000"
"348936","1","15","6","seaweeds","3500"
"348937","0","10","6","galongong","1836"
"348937","1","11","6","seaweeds","2000"
"348938","0","7","6","seaweeds","2000"
"348938","1","8","6","octupos","1500"
"348940","0","9","6","octupos","3364"
"348940","1","10","6","bisugo","400"
"348941","0","17","6","banak","1440"
"348942","0","6","6","octupos","1440"
"348943","0","8","6","banak","864"
"348944","0","12","6","octupos","720"
"348946","0","12","6","octupos","1500"
"348946","1","13","6","molmol","1000"
"348947","0","8","6","seaweed","1500"
"348947","1","9","6","octupos","2000"
"348949","0","27","6","octupos","2016"
"348949","1","28","6","tauban","2020"
"348949","2","29","6","tulingan","2000"
"348950","0","14","6","octupos","2500"
"348951","0","19","6","octupos","2376"
"348951","1","20","6","tauban","1200"
"348951","2","21","6","lapu","1188"
"348952","0","14","6","octupos","1000"
"348952","1","15","6","lapu","700"
"348952","2","16","6","seaweed","1000"
"348956","0","16","6","lapu","500"
"348956","1","17","6","octupos","1200"
"348956","2","18","6","seaweeds","1000"
"348957","0","14","6","lapu","1000"
"348957","1","15","6","tauban","500"
"348957","2","16","6","seaweed","1500"
"348960","0","16","6","lapu","1500"
"348960","1","17","6","tulingan","1000"
"348961","0","25","6","seaweeds","2500"
"348961","1","26","6","tulingan","1000"
"348961","2","27","6","bisugo","1500"
"348962","0","8","6","seaweeds","1500"
"348962","1","9","6","tulingan","1000"
"348963","0","18","6","octupos","1500"
"348963","1","19","6","seaweeds","1200"
"348963","2","20","6","tulingan","1500"
"348964","0","8","6","tulingan","365"
"348964","1","9","6","seaweed","1000"
"348964","2","10","6","octupos","1020"
"348965","0","14","6","lapu","1000"
"348965","1","15","6","seaweeds","2000"
"348966","0","24","6","seaweed","2164"
"348966","1","25","6","lapu","1500"
"348966","2","26","6","tulingan","2663"
"348969","0","28","6","seaweeds","1000"
"348969","1","29","6","bisugo","2000"
"348970","0","12","6","banak","500"
"348970","1","13","6","bangos","850"
"348971","0","13","6","seaweeds","2500"
"348971","1","14","6","banak","3000"
"348972","0","20","6","octupos","1500"
"348972","1","21","6","seaweed","2500"
"348978","0","16","6","seaweed","2500"
"348981","0","8","6","seaweeds","2016"
"348981","1","9","6","bisugo","360"
"348982","0","19","6","seaweeds","1500"
"348982","1","20","6","tulingan","1250"
"348987","0","28","6","seaweeds","1500"
"348987","1","29","6","bisugo","500"
"348988","0","7","6","tursillo","2520"
"348988","1","8","6","seaweeds","1200"
"348989","0","16","6","seaweed","2500"
"348989","1","17","6","samaral","500"
"348990","0","17","6","seaweeds","2000"
"348990","1","18","6","samaral","1500"
"348991","0","14","6","seaweeds","1500"
"348991","1","15","6","samaral","370"
"348996","0","6","6","octupos","1440"
"348996","1","7","6","bisugo","1450"
"348996","2","8","6","seaweeds","1500"
"349003","0","5","6","bisugo","1500"
"349009","0","44","6","seaweed","2500"
"349009","1","45","6","samaral","500"
"349009","2","46","6","banak","1500"
"349013","0","10","6","seaweeds","4608"
"349013","1","11","6","octupos","1500"
"349014","0","11","6","seaweeds","2000"
"349014","1","12","6","octupos","1500"
"349015","0","16","6","seaweeds","2000"
"349015","1","17","6","bisugo","1500"
"349016","0","18","6","seaweeds","2500"
"349016","1","19","6","bisugo","730"
"349017","0","10","6","seaweeds","2920"
"349017","1","11","6","samaral","370"
"349018","0","8","6","seaweeds","1500"
"349018","1","9","6","octupos","800"
"349018","2","10","6","bisugo","1200"
"349019","0","16","6","seaweed","2304"
"349019","1","17","6","samaral","2000"
"349021","0","4102","6","seaweeds","2500"
"349022","0","14","6","seaweeds","1500"
"349022","1","15","6","octupos","1000"
"349023","0","14","6","banak","2000"
"349028","0","14","6","octupos","3500"
"349028","1","15","6","lapu","500"
"349028","2","16","6","seaweeds","4000"
"349028","3","17","6","bisugo","1000"
"349043","0","28","6","seaweeds","2000"
"349048","0","28","6","bisugo","2880"
"349048","1","29","6","seaweeds","1000"
"349057","0","20","6","seaweed","2000"
"349060","0","10","6","seaweeds","3500"
"349060","1","11","6","octupos","4500"
"349060","2","12","6","lapu","850"
"349063","0","14","6","octupos","1440"
"349071","0","14","6","banak","365"
"349073","0","8","6","octupos","1000"
"349073","1","9","6","seaweed","2000"
"349079","0","7","6","octupos","1000"
"349079","1","8","6","seaweed","2500"
"349085","0","10","6","seaweeds","1530"
"349085","1","11","6","octupos","1580"
"349087","0","6","6","lapu","850"
"349087","1","7","6","octupos","1500"
"349088","0","4","6","seaweed","2500"
"349088","1","5","6","octupos","2092"
"349090","0","7","6","seaweed","4000"
"349090","1","8","6","octupos","2000"
"349091","0","5","6","octupos","800"
"349092","0","16","6","seaweeds","1500"
"349092","1","17","6","octupos","1200"
"349094","0","10","6","crab","500"
"349094","1","11","6","samaral","1500"
"349095","0","8","6","samaral,banak,baritos","8000"
"349095","1","9","6","crab","928"
"349101","0","7","6","crab","500"
"349101","1","8","6","shrimps","350"
"349101","2","9","6","banak","750"
"349102","0","7","6","bisugo","800"
"349110","0","7","6","seaweeds","2500"
"349110","1","8","6","samaral","420"
"349113","0","7","6","bisugo","900"
"349113","1","8","6","seaweed","2500"
"349116","0","17","6","seaweeds","2500"
"349116","1","18","6","tauban","500"
"349116","2","20","6","alimasag","2500"
"349126","0","25","6","octupos","2500"
"349126","1","26","6","baritos","1500"
"349127","0","5","6","octupos","1095"
"349127","1","6","6","baritos","365"
"349130","0","23","6","seaweeds","1000"
"349130","1","24","6","octupos","1500"
"349235","0","36","6","lapo","300"
"349241","0","51","6","seaweds","800"
"349248","0","15","6","lapu","1500"
"349249","0","6","6","tulingan","360"
"349249","1","7","6","octupos","360"
"349250","0","11","6","lapu","500"
"349250","1","12","6","seaweeds","2000"
"349251","0","12","6","lapu","2000"
"349251","1","13","6","seaweeds","2500"
"349252","0","13","6","seaweed","1500"
"349252","1","14","6","putian","2000"
"349253","0","8","6","octupos","1440"
"349254","0","5","6","galongong","2160"
"594633","0","6","6","delis","50"
"594680","0","7","6","putian","50"
"643180","0","4","6","octopus","3"
"643181","0","6","6","isdang bato","3"
"643183","0","8","6","isdang bato","3"
"643184","0","5","6","lapu2","3"
"643185","0","6","6","bisugo","5"
"643189","0","4","6","lapu2,kugita","2"
"643194","0","7","6","bisugo","20"
"643196","0","5","6","bisugo","3"
"643197","0","5","6","kugita","5"
"643200","0","4","6","bisugo","3"
"643203","0","7","6","bisugo","15"
"643206","0","4","6","lapu2","2"
"643209","0","6","6","sari sari","30"
"643210","0","4","6","kugita","10"
"643213","0","8","6","octopus","6"
"643214","0","4","6","bulldog","2"
"643216","0","8","6","bisugo","40"
"643217","0","6","6","bisugo","7"
"643218","0","8","6","octopus","6"
"643221","0","5","6","lapu2","4"
"643222","0","11","6","lapu2","2"
"643225","0","4","6","bisugo","5"
"643226","0","7","6","sari2","5"
"643227","0","8","6","sari2","10"
"643228","0","4","6","sari2","10"
"643231","0","7","6","octopus","15"
"643232","0","6","6","lapu2","3"
"643234","0","7","6","lapu2","3"
"643240","0","6","6","bisugo","3"
"643241","0","4","6","isdang bato","5"
"643242","0","6","6","octopus","5"
"643243","0","6","6","octopus","10"
"643246","0","8","6","sari2","50"
"643247","0","8","6","sari2","15"
"643252","0","4","6","lapu2","8"
"643256","0","5","6","bulldog","5"
"643257","0","4","6","octopus","5"
"643258","0","4","6","octopus","7"
"643259","0","4","6","octopus","5"
"643260","0","7","6","kugita","10"
"643261","0","4","6","sari2","15"
"643262","0","18","6","lapu2","7"
"643263","0","8","6","isdang bato","6"
"643264","0","4","6","kugita","12"
"643265","0","4","6","kugita","6"
"643267","0","9","6","sari2","5"
"643268","0","8","6","isdang bato","40"
"643271","0","4","6","isdang bato","5"
"643273","0","8","6","isdang bato","10"
"643275","0","16","6","isdang bato","4"
"643276","0","7","6","isdang bato","4"
"643283","0","5","6","isdang bato","10"
"643303","0","5","6","isdang bato","10"
"643304","0","4","6","isdang bato","4"
"643311","0","20","6","isdang bato","10"
"643316","0","5","6","isdang bato","6"
"643317","0","4","6","isdang bato","6"
"643321","0","7","6","lapu2","3"
"643322","0","7","6","sari2","15"
"643366","0","9","2","","1"
"643369","0","3","2","","1"
"643369","1","4","2","","2"
"643370","0","6","2","","2"
"643371","0","13","2","","1"
"643378","0","6","2","","5"
"643634","0","6","6","isdang bato","15"
"643796","0","4","6","isdang bato","100"
"643797","0","5","6","isdang bato","500"
"643801","0","3","6","isdang bato","2500"
"643802","0","3","6","isdang bato","20"
"643815","0","7","6","isdang bato","200"
"643831","0","11","6","isdang bato","2000"
"643853","0","6","6","isdang bato","1000"
"643863","0","4","6","isdangbato","500"
"643877","0","6","6","isdang bato","200"
"643881","0","5","6","isdang bato","5000"
"643883","0","8","6","isdang bato","500"
"643890","0","5","6","isdang bato","200"
"643917","0","9","6","isdang bato","500"
"643943","0","6","6","isdang bato","500"
"652844","0","7","6","1","5"
"654743","0","5","5","","1"
"654743","1","6","6","danguit","1"
"654743","2","7","6","molmol","1"
"654747","0","4","6","danguit","10"
"654821","0","3","6","non","50"
"703863","0","7","6","isdang bato","200"
"703865","0","9","6","isdangbato","500"
"703865","1","10","6","squid","1000"
"703870","0","7","6","isdang bato","500"
"703909","0","5","6","isdang bato","250"
"703917","0","8","6","isdang bato","1000"
"703919","0","3","6","isdang bato","500"
"703936","0","5","6","isdang bato","500"
"232614","0","9","6","Bisugo","600"
"232617","0","9","6","Bisugo","500"
"706904","0","12","6","bisugo","480"
"706907","0","9","6","isdang bato","80"
"706907","1","10","6","maya maya","60"
"706909","0","8","6","tilapya","10"
"706909","1","9","6","isdang bato","15"
"706909","2","10","6","maya maya","15"
"706909","3","11","6","galunggong","15"
"706909","4","12","6","isdang bato","15"
"706910","0","3","6","patay patay","30"
"706910","1","4","6","lapu","5"
"706911","0","3","6","ulpot","20"
"706911","1","4","6","lapu","20"
"706911","2","5","6","maya maya","30"
"706911","3","6","6","none","0"
"706911","4","7","6","none","0"
"706915","0","5","6","pugita","120"
"706917","0","8","6","lapu","30"
"706921","0","13","6","lapu","20"
"706921","1","14","6","ulpot","20"
"706922","0","3","6","sniper","60"
"706930","0","6","6","pugita","24000"
"643633","0","8","6","isdang bato","5"
"643643","0","16","6","isdang bato","100"
"643368","0","4","2","","1"
"643851","0","8","6","isdang bato","100"
"643851","1","9","6","tulingan","500"
"643912","0","4","6","isdang bato","500"
"704006","0","11","6","isdang bato","150"
"348959","0","14","6","octupos","1000"
"348959","1","15","6","seaweed","500"
"348959","2","16","6","lapu","500"
"704010","0","11","6","isdang bato","600"
"706914","0","7","6","ulpot","120"
"706914","1","8","6","lapu","60"
"80443","0","10","6","Alimasag","180"
"218363","0","8","6","sari sari","3"
"91951","0","11","6","alimango","10"
"121329","0","5","6","Tauban","360"
"121329","1","6","6","Pogita","360"
"121330","0","6","6","Pogita","360"
"121330","1","7","6","Boplen","360"
"132273","0","9","6","isdang bato","60"
"132273","1","10","6","bisugo","65"
"130996","0","13","6","sapsap","200"
"130996","1","14","6","bisugo","200"
"205447","0","13","6","pusit","1000"
"291023","0","10","6","Baritos","1000"
"290579","0","4","6","Samaral","50"
"290579","1","5","6","Danguit","50"
"290579","2","6","6","Banak","50"
"121324","0","13","6","Kanuping","360"
"121324","1","14","6","Pogita","500"
"121324","2","15","6","Ulpot","360"
"121324","3","16","6","Tauban","500"
"121327","0","6","6","Pogita","36"
"121327","1","8","6","Tauban","36"
"484654","0","6","6","Bisugo","120"
"320420","0","7","6","tulingan","100"
"320420","1","8","6","dalagang bukid","100"
"320420","2","9","6","Matambaka","100"
"81534","0","15","6","bisugo","100"
"124989","0","10","6","lapu","5"
"124989","1","11","6","bisugo","50"
"124989","2","12","6","baritos","20"
"125035","0","8","6","lapulapu","10"
"125035","1","9","6","boldog","150"
"125180","0","9","6","lapulapu","20"
"125180","1","10","6","kawil","200"
"125180","2","11","6","bolpin","250"
"125190","0","5","6","pugita","100"
"125190","1","6","6","kawil","3000"
"125190","2","7","6","molmol","50"
"125216","0","4","6","bisugo","375"
"125179","0","8","6","lapulapu","10"
"125179","1","9","6","kawil","100"
"125179","2","10","6","bolpen","20"
"125222","0","4","6","kawil","100"
"125222","1","5","6","bisugo","250"
"125237","0","5","6","kawil","1000"
"125071","0","7","6","kawil","30"
"125071","1","8","6","boldog","20"
"125071","2","9","6","bolpen","25"
"150231","0","4","5","","50"
"150231","1","5","5","","0"
"159400","0","6","1","","15"
"159400","1","7","2","","12"
"159400","2","8","6","squid","15"
"159401","0","11","1","","2"
"159401","1","12","3","","7"
"159402","0","8","2","","1"
"159402","1","9","6","Octoposh","3"
"159403","0","13","6","Squid","5"
"159403","1","14","1","","10"
"159408","0","13","1","","100"
"159408","1","14","6","Tolingan","12"
"159408","2","15","6","Squid","10"
"159411","0","17","6","Sari-sari","15"
"159411","1","18","6","Tulingan","7"
"159411","2","19","1","","2"
"159411","3","20","6","Dalagang bukid","2"
"159411","4","21","3","","2"
"159412","0","7","2","","7"
"159412","1","8","4","","5"
"159412","2","9","6","Dalagang,Bukid","20"
"159413","0","10","1","","10"
"159413","1","11","2","","5"
"159415","0","11","6","Tulingan","1"
"159415","1","12","1","","2"
"159417","0","7","1","","2"
"159418","0","9","6","Tulingan","10"
"159418","1","10","6","Dalagang bukid","10"
"159421","0","6","6","Tulingan","5"
"159422","0","7","1","","15"
"159423","0","11","6","Tolingan","7"
"159423","1","12","6","salay salay","3"
"159424","0","7","1","","12"
"159424","1","8","4","","60"
"159426","0","8","6","Tulingan","80"
"159426","1","9","6","Dalagang","20"
"159426","2","10","6","Galonggong","7"
"159430","0","13","1","","30"
"159431","0","10","6","Tulingan","10"
"159431","1","11","4","","20"
"159431","2","12","3","","30"
"159455","0","29","1","","5"
"159460","0","7","6","Tulingan","7"
"159460","1","8","1","","5"
"159461","0","7","1","","2"
"159461","1","8","6","Tulingan","3"
"159462","0","4","4","","2"
"159466","0","5","6","Bisugo","5"
"159466","1","6","4","","7"
"159470","0","4","1","","7"
"159470","1","5","3","","20"
